category,skos_concept,URI,ID,URL,Unnamed: 5,Unnamed: 6,Unnamed: 7
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_40824,/2064105/Museu_ProvidedCHO_Livrustkammaren_40824,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=40824&resolution=highImageResolution,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_101376,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_101376,http://sgdap.girona.cat/sdam/imatges/101376.jpg,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_54290,/2064105/Museu_ProvidedCHO_Livrustkammaren_54290,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=54290&resolution=superImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_47991,/2064105/Museu_ProvidedCHO_Livrustkammaren_47991,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=47991&resolution=highImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_42204,/2064105/Museu_ProvidedCHO_Livrustkammaren_42204,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=42204&resolution=highImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_46441,/2064105/Museu_ProvidedCHO_Livrustkammaren_46441,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=46441&resolution=superImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_47978,/2064105/Museu_ProvidedCHO_Livrustkammaren_47978,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=47978&resolution=superImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_43587,/2064105/Museu_ProvidedCHO_Livrustkammaren_43587,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=43587&resolution=highImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_41200,/2064105/Museu_ProvidedCHO_Livrustkammaren_41200,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=41200&resolution=superImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_41130,/2064105/Museu_ProvidedCHO_Livrustkammaren_41130,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=41130&resolution=superImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_61199,/2064105/Museu_ProvidedCHO_Livrustkammaren_61199,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=61199&resolution=highImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_46579,/2064105/Museu_ProvidedCHO_Livrustkammaren_46579,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=46579&resolution=highImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57136,/2064105/Museu_ProvidedCHO_Livrustkammaren_57136,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57136&resolution=highImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_63432,/2064105/Museu_ProvidedCHO_Livrustkammaren_63432,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=63432&resolution=superImageResolution,,,
weaponry,http://vocab.getty.edu/aat/300036926,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_44250,/2064105/Museu_ProvidedCHO_Livrustkammaren_44250,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=44250&resolution=superImageResolution,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000208,/15515/1110000208,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-GL1137_05.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000354,/15515/1110000354,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-GL1155L.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000384,/15515/1110000384,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-GL1330.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000319,/15515/1110000319,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-B189_08.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000271,/15515/1110000271,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-B138.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000297,/15515/1110000297,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-B176c.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000891,/15515/1110000891,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-GL1593.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000105,/15515/1110000105,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-GL313.png,,,
inscription,http://vocab.getty.edu/aat/300028702,http://data.europeana.eu/item/15515/1110000288,/15515/1110000288,https://opacbasis.acdh.oeaw.ac.at/wwwopac.ashx?command=getcontent&server=images&value=3D/AT-OeAW-BA-3-27-A-B173f.png,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_47471,/2064105/Museu_ProvidedCHO_Livrustkammaren_47471,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=47471&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58522,/2064105/Museu_ProvidedCHO_Livrustkammaren_58522,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58522&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_63649,/2064105/Museu_ProvidedCHO_Livrustkammaren_63649,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=63649&resolution=superImageResolution,,,
photograph clothing costume_accessories,http://data.europeana.eu/concept/base/48 http://vocab.getty.edu/aat/300266639 http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_67661,/2064105/Museu_ProvidedCHO_Livrustkammaren_67661,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=67661&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_63749,/2064105/Museu_ProvidedCHO_Livrustkammaren_63749,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=63749&resolution=highImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_61757,/2064105/Museu_ProvidedCHO_Livrustkammaren_61757,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=61757&resolution=superImageResolution,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56381,/2064105/Museu_ProvidedCHO_Livrustkammaren_56381,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56381&resolution=highImageResolution,,,
textile,http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57742,/2064105/Museu_ProvidedCHO_Livrustkammaren_57742,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57742&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_63732,/2064105/Museu_ProvidedCHO_Livrustkammaren_63732,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=63732&resolution=highImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_63717,/2064105/Museu_ProvidedCHO_Livrustkammaren_63717,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=63717&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_48705,/2064105/Museu_ProvidedCHO_Livrustkammaren_48705,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=48705&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56279,/2064105/Museu_ProvidedCHO_Livrustkammaren_56279,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56279&resolution=superImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50721,/2064105/Museu_ProvidedCHO_Livrustkammaren_50721,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50721&resolution=superImageResolution,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_38086,/2064105/Museu_ProvidedCHO_Livrustkammaren_38086,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=38086&resolution=superImageResolution,,,
textile,http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_70908,/2064105/Museu_ProvidedCHO_Livrustkammaren_70908,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=70908&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50647,/2064105/Museu_ProvidedCHO_Livrustkammaren_50647,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50647&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56070,/2064105/Museu_ProvidedCHO_Livrustkammaren_56070,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56070&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55954,/2064105/Museu_ProvidedCHO_Livrustkammaren_55954,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55954&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56421,/2064105/Museu_ProvidedCHO_Livrustkammaren_56421,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56421&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49967,/2064105/Museu_ProvidedCHO_Livrustkammaren_49967,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49967&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50707,/2064105/Museu_ProvidedCHO_Livrustkammaren_50707,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50707&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55954,/2064105/Museu_ProvidedCHO_Livrustkammaren_55954,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55954&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_51294,/2064105/Museu_ProvidedCHO_Livrustkammaren_51294,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=51294&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58053,/2064105/Museu_ProvidedCHO_Livrustkammaren_58053,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58053&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50898,/2064105/Museu_ProvidedCHO_Livrustkammaren_50898,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50898&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_51860,/2064105/Museu_ProvidedCHO_Livrustkammaren_51860,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=51860&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58030,/2064105/Museu_ProvidedCHO_Livrustkammaren_58030,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58030&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_68018,/2064105/Museu_ProvidedCHO_Livrustkammaren_68018,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=68018&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_51775,/2064105/Museu_ProvidedCHO_Livrustkammaren_51775,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=51775&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_61373,/2064105/Museu_ProvidedCHO_Livrustkammaren_61373,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=61373&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50494,/2064105/Museu_ProvidedCHO_Livrustkammaren_50494,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50494&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_62147,/2064105/Museu_ProvidedCHO_Livrustkammaren_62147,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=62147&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58291,/2064105/Museu_ProvidedCHO_Livrustkammaren_58291,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58291&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_47908,/2064105/Museu_ProvidedCHO_Livrustkammaren_47908,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=47908&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55701,/2064105/Museu_ProvidedCHO_Livrustkammaren_55701,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55701&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49270,/2064105/Museu_ProvidedCHO_Livrustkammaren_49270,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49270&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_51391,/2064105/Museu_ProvidedCHO_Livrustkammaren_51391,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=51391&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50442,/2064105/Museu_ProvidedCHO_Livrustkammaren_50442,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50442&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_69026,/2064105/Museu_ProvidedCHO_Livrustkammaren_69026,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=69026&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49503,/2064105/Museu_ProvidedCHO_Livrustkammaren_49503,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49503&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55855,/2064105/Museu_ProvidedCHO_Livrustkammaren_55855,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55855&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58152,/2064105/Museu_ProvidedCHO_Livrustkammaren_58152,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58152&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57509,/2064105/Museu_ProvidedCHO_Livrustkammaren_57509,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57509&resolution=highImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50041,/2064105/Museu_ProvidedCHO_Livrustkammaren_50041,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50041&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56156,/2064105/Museu_ProvidedCHO_Livrustkammaren_56156,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56156&resolution=superImageResolution,,,
furniture photograph clothing,http://data.europeana.eu/concept/base/37 http://data.europeana.eu/concept/base/48 http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55783,/2064105/Museu_ProvidedCHO_Livrustkammaren_55783,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55783&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56421,/2064105/Museu_ProvidedCHO_Livrustkammaren_56421,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56421&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55670,/2064105/Museu_ProvidedCHO_Livrustkammaren_55670,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55670&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57366,/2064105/Museu_ProvidedCHO_Livrustkammaren_57366,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57366&resolution=superImageResolution,,,
photograph archaeological_site,http://data.europeana.eu/concept/base/48 http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_145916_01,/330/RAN_145916_01,http://foto.cimec.ro/cronica/2005/199/rsz-0.jpg,,,
photograph archaeological_site,http://data.europeana.eu/concept/base/48 http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_40287_04,/330/RAN_40287_04,http://foto.cimec.ro/cronica/2011/115/fig-2-profilul-de-s-a-sectiunii-6.jpg,,,
photograph archaeological_site,http://data.europeana.eu/concept/base/48 http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_345080,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_345080,http://sgdap.girona.cat/sdam/imatges/345080.jpg,,,
photograph archaeological_site,http://data.europeana.eu/concept/base/48 http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_83400_01,/330/RAN_83400_01,http://foto.cimec.ro/cronica/2011/077/fig-02.jpg,,,
photograph woodwork,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/75/S_VLM_photo_17011_RBG_00498,/75/S_VLM_photo_17011_RBG_00498,http://mm.dimu.org/image/0331uUNQ2E9N?dimension=1200x1200,,,
photograph woodwork,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_13252,/916121/S_OLM_photo_OLM_91_102_13252,https://mm.dimu.org/image/032wYWcPGyut?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008877,/91659/sk_object_SKAFOR0008877,http://mm.dimu.org/image/032yjyv9SR2G?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008812,/91659/sk_object_SKAFOR0008812,http://mm.dimu.org/image/022yjyv9RQez?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM2597,/916122/S_HM_object_HM2597,http://mm.dimu.org/image/0331vxnnF5Kq?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0008946,/91659/sk_object_SKAFOR0008946,http://mm.dimu.org/image/022yjyv9T5zD?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021008/_knp_17328,/2021008/_knp_17328,https://api.collecte.fi/v1/images/155043/highres?customer=knp,,,
photograph woodwork,http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_14940306,/2021633/AtlantisPubliek_detail_aspx_xmldescid_14940306,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=21277162,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/91659/sk_object_SKAFOR0013303,/91659/sk_object_SKAFOR0013303,http://mm.dimu.org/image/022yjyvAuPnT?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM26377,/916122/S_HM_object_HM26377,http://mm.dimu.org/image/0331vxnogi1R?dimension=1200x1200,,,
building photograph,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/440/item_MIOZJJOPMYLEIKWTAAAY2LM2K74FSJ2P,/440/item_MIOZJJOPMYLEIKWTAAAY2LM2K74FSJ2P,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0066259.jpg,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM26376,/916122/S_HM_object_HM26376,http://mm.dimu.org/image/0231vxnogi1Q?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM26373,/916122/S_HM_object_HM26373,http://mm.dimu.org/image/0231vxnogi1M?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916122/S_HM_object_HM26368,/916122/S_HM_object_HM26368,http://mm.dimu.org/image/0231vxnoghvx?dimension=1200x1200,,,
woodwork,http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/2021008/_knp_10684,/2021008/_knp_10684,https://api.collecte.fi/v1/images/79070/lowres?customer=knp,,,
building photograph,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/134/S_VGM_photo_1M16_A115441,/134/S_VGM_photo_1M16_A115441,https://mm.dimu.org/image/022ykz25BZGT?dimension=1200x1200,,,
furniture photograph woodwork,http://data.europeana.eu/concept/base/37 http://data.europeana.eu/concept/base/48 http://data.europeana.eu/concept/base/59,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_12581,/916121/S_OLM_photo_OLM_91_102_12581,https://mm.dimu.org/image/022wYWcQiHa6?dimension=1200x1200,,,
photograph,http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_14205,/916121/S_OLM_photo_OLM_91_102_14205,https://mm.dimu.org/image/022wYWcJnzx3?dimension=1200x1200,,,
building photograph,http://data.europeana.eu/concept/base/29 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/916105/bhm_photo_UMFA53199_1077,/916105/bhm_photo_UMFA53199_1077,https://mm.dimu.org/image/012sAY4uBNrx?dimension=1200x1200,,,
