category,skos_concept,URI,ID,URL
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_017567_01_02,/2022608/TFM_SVB_FTTF_SCH_K_017567_01_02,http://mm.dimu.no/image/02TVKHVFRh?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_010018_02,/2022608/TFM_SVB_FTTF_SCH_K_010018_02,http://mm.dimu.no/image/03TVK8aKHv?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_020134_01_03,/2022608/TFM_SVB_FTTF_SCH_V_020134_01_03,http://mm.dimu.no/image/032wZzU2LMAr?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_000512_02,/2022608/TFM_SVB_FTTF_SCH_K_000512_02,http://mm.dimu.no/image/01TVCdzo47?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/FBIB_FBib_00020_041,/2022608/FBIB_FBib_00020_041,http://mm.dimu.no/image/032waWFbcnN8?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_002888,/2022608/TFM_SVB_FTTF_SCH_K_002888,http://mm.dimu.no/image/03TVCfUnVH?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_018204,/2022608/TFM_SVB_FTTF_SCH_K_018204,http://mm.dimu.no/image/01TVKJwEWD?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_018169_01_02,/2022608/TFM_SVB_FTTF_SCH_K_018169_01_02,http://mm.dimu.no/image/03TVKHWGZE?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009293_04,/2022608/TFM_SVB_FTTF_SCH_K_009293_04,http://mm.dimu.no/image/02TVK77LTP?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009293_05,/2022608/TFM_SVB_FTTF_SCH_K_009293_05,http://mm.dimu.no/image/02TVK77LTR?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009066_01,/2022608/TFM_SVB_FTTF_SCH_K_009066_01,http://mm.dimu.no/image/04TVK76LYR?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_005595_01,/2022608/TFM_SVB_FTTF_SCH_K_005595_01,http://mm.dimu.no/image/02TVCjvR1F?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_010810_07,/2022608/TFM_SVB_FTTF_SCH_K_010810_07,http://mm.dimu.no/image/02TVKA4eWj?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009293_04,/2022608/TFM_SVB_FTTF_SCH_K_009293_04,http://mm.dimu.no/image/02TVK77LTP?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_F_08_28,/2022608/TFM_SVB_FTTF_SCH_ALF_F_08_28,http://mm.dimu.no/image/03T1LHHV4u?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/FBIB_FBib_00020_041,/2022608/FBIB_FBib_00020_041,http://mm.dimu.no/image/032waWFbcnN8?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_010810_06,/2022608/TFM_SVB_FTTF_SCH_K_010810_06,http://mm.dimu.no/image/04TVKA4eWi?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_B_09_041,/2022608/TFM_SVB_FTTF_SCH_ALF_B_09_041,http://mm.dimu.no/image/04T1Dv6tsW?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_014007_04,/2022608/TFM_SVB_FTTF_SCH_K_014007_04,http://mm.dimu.no/image/02TVKEYHzg?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_50659,/2022608/TFM_SVB_FTT_50659,http://mm.dimu.no/image/03SzYYzyV4?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_024356_01_03,/2022608/TFM_SVB_FTTF_SCH_K_024356_01_03,http://mm.dimu.no/image/012wX1Avv6nP?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_017566,/2022608/TFM_SVB_FTTF_SCH_K_017566,http://mm.dimu.no/image/01TVKHUvdd?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009293_05,/2022608/TFM_SVB_FTTF_SCH_K_009293_05,http://mm.dimu.no/image/02TVK77LTR?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_010018_02,/2022608/TFM_SVB_FTTF_SCH_K_010018_02,http://mm.dimu.no/image/03TVK8aKHv?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009293_02,/2022608/TFM_SVB_FTTF_SCH_K_009293_02,http://mm.dimu.no/image/04TVK77LTM?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_014007_03,/2022608/TFM_SVB_FTTF_SCH_K_014007_03,http://mm.dimu.no/image/01TVKEYHzf?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_020134_01_03,/2022608/TFM_SVB_FTTF_SCH_V_020134_01_03,http://mm.dimu.no/image/032wZzU2LMAr?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_50659,/2022608/TFM_SVB_FTT_50659,http://mm.dimu.no/image/03SzYYzyV4?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_020271_01_04,/2022608/TFM_SVB_FTTF_SCH_V_020271_01_04,http://mm.dimu.no/image/022wazTQZ1Hc?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_024355_01_02,/2022608/TFM_SVB_FTTF_SCH_K_024355_01_02,http://mm.dimu.no/image/012wX1AxM486?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_F_08_26,/2022608/TFM_SVB_FTTF_SCH_ALF_F_08_26,http://mm.dimu.no/image/02T1LHHAGm?dimension=800x800
jewellery painting,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_017567_01_02,/2022608/TFM_SVB_FTTF_SCH_K_017567_01_02,http://mm.dimu.no/image/02TVKHVFRh?dimension=800x800
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2048434/item_PWGPP2QUVBFPTYMU67NTMXWPBJAAPX4M,/2048434/item_PWGPP2QUVBFPTYMU67NTMXWPBJAAPX4M,http://fotothek.slub-dresden.de/fotos/bz_si_0061441.jpg
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2022608/NK_NK2006_180,/2022608/NK_NK2006_180,http://mm.dimu.no/image/022wY1Gz5rAx?dimension=800x800
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2048221/europeana_fashion_165_1_8,/2048221/europeana_fashion_165_1_8,https://amdata.adlibhosting.com/api/wwwopac.ashx?server=images&command=getcontent&value=165_1_6.JPG&width=500&height=500
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2048087/ProvidedCHO_Bolton_Council_1993_83_01_17,/2048087/ProvidedCHO_Bolton_Council_1993_83_01_17,http://boltonworktown.co.uk/wp-content/uploads/1993.83.01.17.jpg
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2048434/item_PWGPP2QUVBFPTYMU67NTMXWPBJAAPX4M,/2048434/item_PWGPP2QUVBFPTYMU67NTMXWPBJAAPX4M,http://fotothek.slub-dresden.de/fotos/bz_si_0061441.jpg
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2048221/europeana_fashion_165_1_8,/2048221/europeana_fashion_165_1_8,https://amdata.adlibhosting.com/api/wwwopac.ashx?server=images&command=getcontent&value=165_1_6.JPG&width=500&height=500
jewellery photograph,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2022608/NK_NK2006_180,/2022608/NK_NK2006_180,http://mm.dimu.no/image/022wY1Gz5rAx?dimension=800x800
jewellery postcard,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/KSN_WF_2061,/2022608/KSN_WF_2061,http://mm.dimu.no/image/012uM2QDrFYs?dimension=800x800
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_005595_01,/2022608/TFM_SVB_FTTF_SCH_K_005595_01,http://mm.dimu.no/image/02TVCjvR1F?dimension=800x800
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_038906_02,/2022608/TFM_SVB_FTTF_SCH_V_038906_02,http://mm.dimu.no/image/01TVYF6xeG?dimension=800x800
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/08609/1_F_1989_5_931x,/08609/1_F_1989_5_931x,http://fototeka.fn.org.pl/public/cache/1-F-1989-5-931x.jpg
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2058629/760,/2058629/760,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/britannia_romana/br108-4.jpg
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2022608/NK_NK1990_071,/2022608/NK_NK1990_071,http://mm.dimu.no/image/012wX1WgvXEv?dimension=800x800
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_038906_02,/2022608/TFM_SVB_FTTF_SCH_V_038906_02,http://mm.dimu.no/image/01TVYF6xeG?dimension=800x800
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2022608/NK_NK1990_071,/2022608/NK_NK1990_071,http://mm.dimu.no/image/012wX1WgvXEv?dimension=800x800
jewellery sculpture,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2058629/760,/2058629/760,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/britannia_romana/br108-4.jpg
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/NTM_NTM_26708_2,/2022608/NTM_NTM_26708_2,http://mm.dimu.no/image/012sA3dskDYh?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/MH_SS_47752,/2022608/MH_SS_47752,http://mm.dimu.no/image/0477eAR9A?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_017648_03_06,/2022608/TFM_SVB_FTTF_SCH_V_017648_03_06,http://mm.dimu.no/image/01TVYAhMAp?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/VAMF_VAF02021,/2022608/VAMF_VAF02021,http://mm.dimu.no/image/012uP1hgCy6A?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_030724_01_13,/2022608/TFM_SVB_FTTF_SCH_K_030724_01_13,http://mm.dimu.no/image/032wYzpJ7otH?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/HAL_MHB_16757_02,/2022608/HAL_MHB_16757_02,http://mm.dimu.no/image/032wZzaVPCRg?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/NTFG_ntfg_f_00695,/2022608/NTFG_ntfg_f_00695,http://mm.dimu.no/image/032wZzafm7Yz?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/NK_NK1984_360,/2022608/NK_NK1984_360,http://mm.dimu.no/image/032wY1Gz4r2o?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/VAMF_VAF05294,/2022608/VAMF_VAF05294,http://mm.dimu.no/image/012uP1hgCy1m?dimension=800x800
jewellery textile,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/NK_NK1984_361,/2022608/NK_NK1984_361,http://mm.dimu.no/image/032wY1Gz4rLY?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_019472_01_08,/2022608/TFM_SVB_FTTF_SCH_V_019472_01_08,http://mm.dimu.no/image/02TVYDcypS?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/MH_SS_43548,/2022608/MH_SS_43548,http://mm.dimu.no/image/0171B2rzV?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/SNM_KM_07019,/2022608/SNM_KM_07019,http://mm.dimu.no/image/022wZ13JmrU8?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_025019_01_07,/2022608/TFM_SVB_FTTF_SCH_V_025019_01_07,http://mm.dimu.no/image/022yhzGkhMbb?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/ST_HE_ST_K_HE_00426,/2022608/ST_HE_ST_K_HE_00426,http://mm.dimu.no/image/022uL2yWJ6Z6?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/MH_SS_43549,/2022608/MH_SS_43549,http://mm.dimu.no/image/0271B2rzZ?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_011384,/2022608/TFM_SVB_FTTF_SCH_K_011384,http://mm.dimu.no/image/03TVKD2Hft?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_019731_01_09,/2022608/TFM_SVB_FTTF_SCH_V_019731_01_09,http://mm.dimu.no/image/03TVYDdeKk?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/ST_HE_ST_K_HE_00429,/2022608/ST_HE_ST_K_HE_00429,http://mm.dimu.no/image/032uL2yWJ6dZ?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_025019_01_07,/2022608/TFM_SVB_FTTF_SCH_V_025019_01_07,http://mm.dimu.no/image/022yhzGkhMbb?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_025019_01_07,/2022608/TFM_SVB_FTTF_SCH_V_025019_01_07,http://mm.dimu.no/image/022yhzGkhMbb?dimension=800x800
jewellery toy,http://data.europeana.eu/concept/base/41 http://data.europeana.eu/concept/base/56,http://data.europeana.eu/item/2022608/MH_SS_43548,/2022608/MH_SS_43548,http://mm.dimu.no/image/0171B2rzV?dimension=800x800
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/NK_NK1982_065,/2022608/NK_NK1982_065,http://mm.dimu.no/image/032uK3D5iVjM?dimension=800x800
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2023835/starcRepo_details_show_7a18458492962d204535e5f95725f331,/2023835/starcRepo_details_show_7a18458492962d204535e5f95725f331,http://makariosfoundation.org.cy/images/PM189.JPG
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2023835/starcRepo_details_show_b49cf28d6947c3987d01226709b1e08c,/2023835/starcRepo_details_show_b49cf28d6947c3987d01226709b1e08c,http://makariosfoundation.org.cy/images/PM266.JPG
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_018807_26,/2022608/TFM_SVB_FTTF_SCH_K_018807_26,http://mm.dimu.no/image/02TVKJxuP6?dimension=800x800
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2023835/starcRepo_details_show_090ffa5b67873bd81bb728bb99add057,/2023835/starcRepo_details_show_090ffa5b67873bd81bb728bb99add057,http://makariosfoundation.org.cy/images/PM230.JPG
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2023835/starcRepo_details_show_090ffa5b67873bd81bb728bb99add057,/2023835/starcRepo_details_show_090ffa5b67873bd81bb728bb99add057,http://makariosfoundation.org.cy/images/PM230.JPG
map painting,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/47,http://data.europeana.eu/item/2023835/starcRepo_details_show_7a18458492962d204535e5f95725f331,/2023835/starcRepo_details_show_7a18458492962d204535e5f95725f331,http://makariosfoundation.org.cy/images/PM189.JPG
map photograph,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2022608/NRM_NRM_00264,/2022608/NRM_NRM_00264,http://mm.dimu.no/image/032wZzTzpgFb?dimension=800x800
map photograph,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_50720,/2022608/TFM_SVB_FTT_50720,http://mm.dimu.no/image/03SzYZ2f3a?dimension=800x800
map photograph,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/48,http://data.europeana.eu/item/2021647/beeldbank_weergave_record_id_034248a6_4d53_f239_71a5_b369a68badb7,/2021647/beeldbank_weergave_record_id_034248a6_4d53_f239_71a5_b369a68badb7,https://images.memorix.nl/shi/thumb/fullsize/9ee3f6d9-cf62-d807-2f44-cb1883d4339f.jpg
map postcard,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/0940416/_nnTtTnz,/0940416/_nnTtTnz,http://obc.opole.pl/Content/9634/4108poczt.pdf
map postcard,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K2_011777,/2022608/TFM_SVB_FTTF_SCH_K2_011777,http://mm.dimu.no/image/01TVRecVRG?dimension=800x800
map postcard,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_2008_044_0074,/2022608/SNM_KMb_2008_044_0074,http://mm.dimu.no/image/022wazoAc7uC?dimension=800x800
map postcard,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/SNM_KMb_1987_005_1261,/2022608/SNM_KMb_1987_005_1261,http://mm.dimu.no/image/032wazgbYGqV?dimension=800x800
map postcard,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/50,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K2_011777,/2022608/TFM_SVB_FTTF_SCH_K2_011777,http://mm.dimu.no/image/01TVRecVRG?dimension=800x800
map sculpture,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/08609/1_F_2434_64_931x,/08609/1_F_2434_64_931x,http://fototeka.fn.org.pl/public/cache/1-F-2434-64-931x.jpg
map sculpture,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/08609/1_F_2434_63_931x,/08609/1_F_2434_63_931x,http://fototeka.fn.org.pl/public/cache/1-F-2434-63-931x.jpg
map sculpture,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/08609/1_F_2434_63_931x,/08609/1_F_2434_63_931x,http://fototeka.fn.org.pl/public/cache/1-F-2434-63-931x.jpg
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_51347,/2022608/TFM_SVB_FTT_51347,http://mm.dimu.no/image/012uPWarH7z6?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_52169,/2022608/TFM_SVB_FTT_52169,http://mm.dimu.no/image/032waz7rRpro?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_48166,/2022608/TFM_SVB_FTT_48166,http://mm.dimu.no/image/032wZ1VXr9PE?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/DF_DF_02756,/2022608/DF_DF_02756,http://mm.dimu.no/image/012sA3kdActt?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/NF_NF_2004_0130,/2022608/NF_NF_2004_0130,http://mm.dimu.no/image/03UzkcRYFR?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_48167,/2022608/TFM_SVB_FTT_48167,http://mm.dimu.no/image/032wZ1VXr9cY?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/AHS_AHS2450,/2022608/AHS_AHS2450,http://mm.dimu.no/image/04SWLe6THq?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/DF_DF_02753,/2022608/DF_DF_02753,http://mm.dimu.no/image/022sA3kdAHws?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/DF_DF_02755,/2022608/DF_DF_02755,http://mm.dimu.no/image/032sA3kdAcpU?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_48168,/2022608/TFM_SVB_FTT_48168,http://mm.dimu.no/image/022wZ1VXrUZe?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_48282,/2022608/TFM_SVB_FTT_48282,http://mm.dimu.no/image/032wZ1VXrUnq?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_50906,/2022608/TFM_SVB_FTT_50906,http://mm.dimu.no/image/04SzYaWdwm?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_50906,/2022608/TFM_SVB_FTT_50906,http://mm.dimu.no/image/04SzYaWdwm?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/DF_DF_02753,/2022608/DF_DF_02753,http://mm.dimu.no/image/022sA3kdAHws?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/AHS_AHS2450,/2022608/AHS_AHS2450,http://mm.dimu.no/image/04SWLe6THq?dimension=800x800
map textile,http://data.europeana.eu/concept/base/43 http://data.europeana.eu/concept/base/55,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_48167,/2022608/TFM_SVB_FTT_48167,http://mm.dimu.no/image/032wZ1VXr9cY?dimension=800x800
